FID,CH4,latitude,longitude,State
166662,1.95482215,42.29211129,-71.52392312,Massachusetts
166668,2.0580645,42.29213347,-71.7678647,Massachusetts
166674,1.9558809,42.2921732,-71.52677156,Massachusetts
166680,2.1682398,42.2922228,-71.52289723,Massachusetts
166686,2.13834616,42.29225461,-71.52282486,Massachusetts
166692,1.94036718,42.29225839,-71.52129409,Massachusetts
166698,1.93993098,42.29226755,-71.52129786,Massachusetts
166704,1.93892828,42.29228597,-71.52130503,Massachusetts
166710,1.93778675,42.29231107,-71.5213105,Massachusetts
166716,1.9392256,42.29232623,-71.52126156,Massachusetts
166722,1.95596381,42.29235953,-71.52234703,Massachusetts
166728,2.14343851,42.29240008,-71.52191303,Massachusetts
166734,1.92946379,42.29243573,-73.16837344,Massachusetts
166740,2.1699607,42.29247018,-71.52117167,Massachusetts
166746,1.94491752,42.29249187,-71.51976718,Massachusetts
166752,1.9461375,42.29252491,-71.51929002,Massachusetts
166758,1.94413793,42.29254098,-71.51903462,Massachusetts
166764,2.13220645,42.2925632,-71.52038077,Massachusetts
166770,2.1704929,42.29259205,-71.51975624,Massachusetts
166776,2.17073312,42.2926101,-71.51947806,Massachusetts
166782,1.96116168,42.29261018,-71.46527548,Massachusetts
166788,1.94213191,42.29261018,-71.46527548,Massachusetts
166794,1.97079208,42.29263619,-71.51972404,Massachusetts
166800,1.95618028,42.29264814,-71.51952915,Massachusetts
166806,1.95607864,42.29265734,-71.519378,Massachusetts
166812,1.95277619,42.29266305,-71.5192823,Massachusetts
166818,1.99277211,42.29266524,-71.46605931,Massachusetts
166824,1.96794834,42.29266972,-71.46650214,Massachusetts
166830,2.16475464,42.29267946,-71.51815729,Massachusetts
166836,1.93966913,42.29270228,-71.51636217,Massachusetts
166842,2.16369879,42.29271584,-71.51764867,Massachusetts
166848,2.03431921,42.29274669,-71.56599346,Massachusetts
166854,1.95384865,42.29276096,-71.51744702,Massachusetts
166860,2.12951519,42.29277799,-71.51705028,Massachusetts
166866,1.93930547,42.29281156,-71.51507717,Massachusetts
166872,1.95305248,42.29284411,-71.51633125,Massachusetts
166878,2.06405291,42.29286252,-71.76342374,Massachusetts
166884,2.13073824,42.29290305,-71.51553166,Massachusetts
166890,1.93920884,42.29292787,-71.46726126,Massachusetts
166896,1.95281167,42.29295781,-71.51510695,Massachusetts
166902,1.93823328,42.29298699,-71.51379167,Massachusetts
166908,1.92388098,42.29303349,-71.48085408,Massachusetts
166914,1.92469047,42.29304565,-71.48042533,Massachusetts
166920,1.93399243,42.29305873,-71.46731612,Massachusetts
166926,2.13123054,42.29308491,-71.51401709,Massachusetts
166932,1.92958744,42.29309891,-71.4812719,Massachusetts
166938,1.92961863,42.29312909,-73.17246465,Massachusetts
166944,2.1127378,42.29313961,-71.480306,Massachusetts
166950,1.94874826,42.29314325,-71.48143939,Massachusetts
166956,1.95909895,42.29316953,-71.51355776,Massachusetts
166962,1.94852276,42.29319508,-71.47982913,Massachusetts
166968,1.96188429,42.29321341,-71.51329311,Massachusetts
166974,2.13218282,42.29323787,-71.51311481,Massachusetts
166980,2.03950698,42.2932721,-71.56599077,Massachusetts
166986,1.92317613,42.29330317,-71.47964445,Massachusetts
166992,1.95681762,42.29332693,-71.42784219,Massachusetts
166998,2.13193412,42.2933489,-71.51251496,Massachusetts
167004,2.10919719,42.29338123,-71.48128501,Massachusetts
167010,2.16581119,42.29340928,-71.51207301,Massachusetts
167016,2.02462786,42.29342463,-71.47955992,Massachusetts
167022,1.96417279,42.29343583,-71.42792555,Massachusetts
167028,1.93779161,42.2934822,-71.51111442,Massachusetts
167034,2.01169488,42.29351821,-71.47939007,Massachusetts
167040,1.93690254,42.29353562,-71.51082912,Massachusetts
167046,2.15339511,42.29357922,-71.51120027,Massachusetts
167052,1.95852525,42.29361848,-71.4822389,Massachusetts
167058,1.93631271,42.29363922,-71.51026008,Massachusetts
167064,2.05496181,42.29367555,-71.75842069,Massachusetts
167070,1.94718076,42.29368616,-71.49846251,Massachusetts
167076,1.94654705,42.29369248,-71.49837837,Massachusetts
167082,1.94693479,42.29369327,-71.49844542,Massachusetts
167088,2.15658909,42.29369422,-71.51061243,Massachusetts
167094,1.94729855,42.29369778,-71.49843816,Massachusetts
167100,1.94766006,42.29370037,-71.49837789,Massachusetts
167106,1.94839405,42.29370068,-71.49840754,Massachusetts
167112,1.94771182,42.29370121,-71.49837352,Massachusetts
167118,1.94674057,42.29370421,-71.4983538,Massachusetts
167124,1.94611509,42.29370902,-71.46732047,Massachusetts
167130,1.94687814,42.29371239,-71.49834687,Massachusetts
167136,1.94684342,42.29371669,-71.49834397,Massachusetts
167142,1.94698998,42.29372205,-71.49834203,Massachusetts
167148,1.9481752,42.2937269,-71.49834722,Massachusetts
167154,1.94833124,42.29372881,-71.49834089,Massachusetts
167160,1.94798197,42.29373471,-71.49834353,Massachusetts
167166,1.94745915,42.29373537,-71.49834436,Massachusetts
167172,1.94784594,42.29373578,-71.49836381,Massachusetts
167178,1.94826647,42.29373608,-71.49834598,Massachusetts
167184,2.05480685,42.29373695,-71.75804634,Massachusetts
167190,1.94850967,42.2937384,-71.49835513,Massachusetts
167196,2.03156557,42.29374096,-71.49841823,Massachusetts
167202,1.98367695,42.29374288,-71.49842313,Massachusetts
167208,1.96162935,42.29375623,-71.49841518,Massachusetts
167214,1.95473646,42.2937591,-71.4984161,Massachusetts
167220,1.95342481,42.2937591,-71.4984161,Massachusetts
167226,1.95304513,42.2937591,-71.4984161,Massachusetts
167232,1.93174902,42.2937591,-71.4984161,Massachusetts
167238,1.92985082,42.2937591,-71.4984161,Massachusetts
167244,1.92937335,42.2937591,-71.4984161,Massachusetts
167250,1.97623738,42.2937591,-71.4984161,Massachusetts
167256,1.95239019,42.2937591,-71.4984161,Massachusetts
167262,1.9523763,42.2937591,-71.4984161,Massachusetts
167268,1.94540524,42.2937591,-71.4984161,Massachusetts
167274,1.94902239,42.2937591,-71.4984161,Massachusetts
167280,1.95096106,42.2937591,-71.4984161,Massachusetts
167286,1.96210915,42.2937591,-71.4984161,Massachusetts
167292,1.95268469,42.2937591,-71.4984161,Massachusetts
167298,1.95187003,42.2937591,-71.4984161,Massachusetts
167304,1.95071233,42.2937591,-71.4984161,Massachusetts
167310,1.94437704,42.29376171,-71.49836824,Massachusetts
167316,1.94849326,42.29376215,-71.49836131,Massachusetts
167322,1.94830528,42.29376377,-71.49836199,Massachusetts
167328,1.94636642,42.29376754,-71.49836774,Massachusetts
167334,1.94735479,42.293771,-71.49836457,Massachusetts
167340,1.94389897,42.29377237,-71.49837543,Massachusetts
167346,1.94461605,42.29377237,-71.49837543,Massachusetts
167352,1.94711687,42.29377237,-71.49837543,Massachusetts
167358,1.94785098,42.29377237,-71.49837543,Massachusetts
167364,1.94170008,42.29378053,-71.48245626,Massachusetts
167370,1.91866227,42.29379176,-71.47876112,Massachusetts
167376,1.90074789,42.29379667,-71.49842998,Massachusetts
167382,1.90057361,42.29379691,-71.49842994,Massachusetts
167388,1.90035582,42.29379763,-71.49842981,Massachusetts
167394,1.90122331,42.29379907,-71.4984294,Massachusetts
167400,1.90164014,42.29380006,-71.49842894,Massachusetts
167406,1.90175731,42.29380024,-71.49842884,Massachusetts
167412,1.9121931,42.29380038,-71.49842897,Massachusetts
167418,1.91498752,42.29380046,-71.49842899,Massachusetts
167424,1.92869787,42.29380068,-71.49842907,Massachusetts
167430,1.96520527,42.2938013,-71.49842893,Massachusetts
167436,1.98436462,42.2938026,-71.4984289,Massachusetts
167442,1.98919761,42.29380435,-71.49837747,Massachusetts
167448,1.959989,42.29380435,-71.49837747,Massachusetts
167454,2.00913727,42.29380435,-71.49837747,Massachusetts
167460,2.39120681,42.29380435,-71.49837747,Massachusetts
167466,2.04648723,42.29380435,-71.49837747,Massachusetts
167472,1.97255349,42.29380435,-71.49837747,Massachusetts
167478,1.97806944,42.29380435,-71.49837747,Massachusetts
167484,1.97965333,42.29380435,-71.49837747,Massachusetts
167490,1.97694789,42.29380435,-71.49837747,Massachusetts
167496,1.97644406,42.29380435,-71.49837747,Massachusetts
167502,1.9726437,42.29380435,-71.49837747,Massachusetts
167508,1.96887366,42.29380435,-71.49837747,Massachusetts
167514,1.97143293,42.29380435,-71.49837747,Massachusetts
167520,1.97083801,42.29380435,-71.49837747,Massachusetts
167526,1.97255463,42.29380435,-71.49837747,Massachusetts
167532,1.96460122,42.29380435,-71.49837747,Massachusetts
167538,1.95986854,42.29380435,-71.49837747,Massachusetts
167544,1.95453947,42.29380435,-71.49837747,Massachusetts
167550,1.95457859,42.29380435,-71.49837747,Massachusetts
167556,1.95422341,42.29380435,-71.49837747,Massachusetts
167562,1.95626088,42.29380435,-71.49837747,Massachusetts
167568,1.96118316,42.29380435,-71.49837747,Massachusetts
167574,1.97050962,42.29380435,-71.49837747,Massachusetts
167580,1.96954833,42.29380435,-71.49837747,Massachusetts
167586,1.96508023,42.29380435,-71.49837747,Massachusetts
167592,1.96271819,42.29380435,-71.49837747,Massachusetts
167598,1.96358295,42.29380435,-71.49837747,Massachusetts
167604,1.96313115,42.29380435,-71.49837747,Massachusetts
167610,1.96261953,42.29380435,-71.49837747,Massachusetts
167616,1.96382365,42.29380435,-71.49837747,Massachusetts
167622,1.96619997,42.29380435,-71.49837747,Massachusetts
167628,1.96690608,42.29380435,-71.49837747,Massachusetts
167634,1.96925829,42.29380435,-71.49837747,Massachusetts
167640,1.96851438,42.29380435,-71.49837747,Massachusetts
167646,1.96463197,42.29380435,-71.49837747,Massachusetts
167652,1.96371751,42.29380435,-71.49837747,Massachusetts
167658,1.96510532,42.29380435,-71.49837747,Massachusetts
167664,1.96695381,42.29380435,-71.49837747,Massachusetts
167670,1.96824426,42.29380435,-71.49837747,Massachusetts
167676,1.9677514,42.29380435,-71.49837747,Massachusetts
167682,1.96780593,42.29380435,-71.49837747,Massachusetts
167688,1.96719875,42.29380435,-71.49837747,Massachusetts
167694,2.01186919,42.29380435,-71.49837747,Massachusetts
167700,3.54790994,42.29380435,-71.49837747,Massachusetts
167706,3.58083502,42.29380435,-71.49837747,Massachusetts
167712,3.58836791,42.29380435,-71.49837747,Massachusetts
167718,3.58842099,42.29380435,-71.49837747,Massachusetts
167724,3.09835179,42.29380435,-71.49837747,Massachusetts
167730,1.98978939,42.29380435,-71.49837747,Massachusetts
167736,1.9683861,42.29380435,-71.49837747,Massachusetts
167742,1.9727365,42.29380435,-71.49837747,Massachusetts
167748,1.95210597,42.29380435,-71.49837747,Massachusetts
167754,1.95496953,42.29380435,-71.49837747,Massachusetts
167760,1.95553893,42.29380435,-71.49837747,Massachusetts
167766,1.93216075,42.29380435,-71.49837747,Massachusetts
167772,1.96713582,42.29380435,-71.49837747,Massachusetts
167778,1.96300005,42.29380435,-71.49837747,Massachusetts
167784,1.96276728,42.29380435,-71.49837747,Massachusetts
167790,1.96833382,42.29380435,-71.49837747,Massachusetts
167796,1.96784464,42.29380435,-71.49837747,Massachusetts
167802,1.96996023,42.29380435,-71.49837747,Massachusetts
167808,1.96886998,42.29380435,-71.49837747,Massachusetts
167814,1.96666439,42.29380435,-71.49837747,Massachusetts
167820,1.96111702,42.29380435,-71.49837747,Massachusetts
167826,1.95782938,42.29380435,-71.49837747,Massachusetts
167832,1.93182175,42.29380435,-71.49837747,Massachusetts
167838,1.93168498,42.29380435,-71.49837747,Massachusetts
167844,1.93840611,42.29380435,-71.49837747,Massachusetts
167850,1.94103486,42.29380435,-71.49837747,Massachusetts
167856,1.93323222,42.29380435,-71.49837747,Massachusetts
167862,1.96140852,42.29380435,-71.49837747,Massachusetts
167868,1.95938704,42.29380435,-71.49837747,Massachusetts
167874,1.92463955,42.29380435,-71.49837747,Massachusetts
167880,2.02597095,42.29380435,-71.49837747,Massachusetts
167886,2.04290957,42.29380435,-71.49837747,Massachusetts
167892,2.04619701,42.29380435,-71.49837747,Massachusetts
167898,2.02879197,42.29380435,-71.49837747,Massachusetts
167904,1.96013027,42.29380435,-71.49837747,Massachusetts
167910,1.9562675,42.29380435,-71.49837747,Massachusetts
167916,1.95458278,42.29380435,-71.49837747,Massachusetts
167922,1.92281539,42.29380435,-71.49837747,Massachusetts
167928,1.93420973,42.29380435,-71.49837747,Massachusetts
167934,1.93912287,42.29380435,-71.49837747,Massachusetts
167940,1.91780805,42.29380435,-71.49837747,Massachusetts
167946,1.95649216,42.29380435,-71.49837747,Massachusetts
167952,1.95463531,42.29380435,-71.49837747,Massachusetts
167958,1.92264655,42.29380435,-71.49837747,Massachusetts
167964,1.98750919,42.29380435,-71.49837747,Massachusetts
167970,2.01328767,42.29380435,-71.49837747,Massachusetts
167976,2.01548262,42.29380435,-71.49837747,Massachusetts
167982,1.90497267,42.29380476,-71.49842902,Massachusetts
167988,2.13070686,42.2938053,-71.49842887,Massachusetts
167994,1.90674412,42.29381107,-71.49843148,Massachusetts
168000,1.9842978,42.29381784,-71.49841971,Massachusetts
168006,2.03608603,42.29381807,-71.49841983,Massachusetts
168012,2.03983862,42.29381823,-71.49841989,Massachusetts
168018,1.99657331,42.29381858,-71.49842044,Massachusetts
168024,1.95921807,42.29382305,-71.49841063,Massachusetts
168030,2.00786204,42.29382363,-71.49840898,Massachusetts
168036,2.06913164,42.29382368,-71.49840931,Massachusetts
168042,2.04117201,42.29382373,-71.49840891,Massachusetts
168048,2.02268639,42.29382383,-71.49840892,Massachusetts
168054,1.92296053,42.293824,-71.49840847,Massachusetts
168060,2.00363757,42.29382428,-71.49840901,Massachusetts
168066,2.04204117,42.29382439,-71.49840908,Massachusetts
168072,2.01018206,42.29382465,-71.49840951,Massachusetts
168078,1.99742595,42.29382475,-71.49840962,Massachusetts
168084,2.04820435,42.29382494,-71.49840968,Massachusetts
168090,2.0117697,42.29382508,-71.4983748,Massachusetts
168096,1.92475306,42.2938254,-71.49840903,Massachusetts
168102,1.98641769,42.29382612,-71.49841015,Massachusetts
168108,2.03087861,42.29382726,-71.4984105,Massachusetts
168114,2.10045592,42.29382818,-71.49842392,Massachusetts
168120,2.05444203,42.29382848,-71.49841095,Massachusetts
168126,2.06556669,42.29382853,-71.49841096,Massachusetts
168132,2.09506823,42.29382856,-71.49842434,Massachusetts
168138,2.06634772,42.29382858,-71.498411,Massachusetts
168144,2.10085882,42.29382859,-71.49842433,Massachusetts
168150,2.10205987,42.29382861,-71.49842439,Massachusetts
168156,2.10378391,42.29382862,-71.49842457,Massachusetts
168162,2.09822449,42.29382863,-71.49842439,Massachusetts
168168,2.09245921,42.29382865,-71.4984245,Massachusetts
168174,2.09338852,42.29382867,-71.49842443,Massachusetts
168180,2.09906265,42.29382868,-71.49842445,Massachusetts
168186,2.09937628,42.2938287,-71.4984244,Massachusetts
168192,2.09379405,42.29382873,-71.49842452,Massachusetts
168198,2.10287254,42.29382874,-71.49842461,Massachusetts
168204,2.10057217,42.29382878,-71.49842452,Massachusetts
168210,1.92331477,42.2938288,-71.49841123,Massachusetts
168216,2.10079685,42.29382884,-71.49842448,Massachusetts
168222,2.09269035,42.29382892,-71.49842469,Massachusetts
168228,2.10173159,42.29382893,-71.49842456,Massachusetts
168234,2.09905545,42.29382896,-71.49842457,Massachusetts
168240,2.09360383,42.29382898,-71.4984247,Massachusetts
168246,2.09826527,42.29382901,-71.49842457,Massachusetts
168252,1.92880986,42.2938294,-71.49841357,Massachusetts
168258,2.05225326,42.29383004,-71.49841198,Massachusetts
168264,2.0600678,42.29383012,-71.49841208,Massachusetts
168270,2.08444061,42.29383035,-71.49841219,Massachusetts
168276,2.05493895,42.29383063,-71.49841206,Massachusetts
168282,2.07436461,42.29383098,-71.49841251,Massachusetts
168288,1.92714943,42.29383142,-71.49841389,Massachusetts
168294,1.92524423,42.29383172,-71.4984138,Massachusetts
168300,1.92459709,42.29383214,-71.4984142,Massachusetts
168306,1.92181917,42.29383263,-71.49841476,Massachusetts
168312,1.95558335,42.29383306,-71.50814069,Massachusetts
168318,1.92281335,42.29383382,-71.49841572,Massachusetts
168324,1.92960436,42.2938343,-71.49841007,Massachusetts
168330,1.92470934,42.29383452,-71.49841624,Massachusetts
168336,1.92996193,42.29383508,-71.49841163,Massachusetts
168342,1.92415933,42.29383551,-71.49841663,Massachusetts
168348,2.0059313,42.29383571,-71.4983713,Massachusetts
168354,1.92449411,42.29383605,-71.4984146,Massachusetts
168360,1.93026708,42.29383627,-71.49841574,Massachusetts
168366,2.09900462,42.29383685,-71.49841947,Massachusetts
168372,1.92961568,42.29383729,-71.49841614,Massachusetts
168378,1.92283403,42.29383743,-71.49841345,Massachusetts
168384,1.92891502,42.29383762,-73.17660833,Massachusetts
168390,1.91819166,42.29383766,-71.4984079,Massachusetts
168396,1.92611026,42.29383767,-71.49840763,Massachusetts
168402,1.92580204,42.29383769,-71.49840782,Massachusetts
168408,1.92319681,42.2938377,-71.49840786,Massachusetts
168414,1.92798988,42.29383771,-71.49840775,Massachusetts
168420,1.97043762,42.29383775,-71.4983473,Massachusetts
168426,1.92990244,42.29383778,-71.49840788,Massachusetts
168432,1.91813961,42.29383779,-71.4984076,Massachusetts
168438,1.92512996,42.29383783,-71.49840789,Massachusetts
168444,1.91392389,42.29383786,-71.49840761,Massachusetts
168450,2.01678051,42.29383794,-71.49840775,Massachusetts
168456,1.91180687,42.29383796,-71.49840761,Massachusetts
168462,1.93244182,42.29383803,-71.49840805,Massachusetts
168468,1.94430949,42.29383811,-71.49840818,Massachusetts
168474,1.91701803,42.29383813,-71.49840772,Massachusetts
168480,1.96769269,42.29383815,-71.49834733,Massachusetts
168486,1.93416119,42.29383818,-71.49840817,Massachusetts
168492,1.92130196,42.29383821,-71.49840776,Massachusetts
168498,1.92785601,42.29383829,-71.49840812,Massachusetts
168504,1.92074357,42.29383832,-71.49841317,Massachusetts
168510,1.96649849,42.29383839,-71.49834708,Massachusetts
168516,1.96917675,42.29383854,-71.49834683,Massachusetts
168522,1.92244038,42.29383857,-71.49841481,Massachusetts
168528,1.93074213,42.29383866,-71.49841577,Massachusetts
168534,1.96623032,42.2938387,-71.49834688,Massachusetts
