Date,ID,CH4,latitude,longitude,NAME
2019-09-08T00:00:00,002958Z,1.88031379,36.60199011,-109.0108554,New Mexico
2019-09-08T00:00:00,002958Z,1.8832804,36.60188556,-109.0103416,New Mexico
2019-09-08T00:00:00,002958Z,1.88344151,36.60178035,-109.0098281,New Mexico
2019-09-08T00:00:00,002958Z,1.88211911,36.60161917,-109.0090536,New Mexico
2019-09-08T00:00:00,002958Z,1.88311067,36.60145811,-109.0082743,New Mexico
2019-09-08T00:00:00,002958Z,1.88299863,36.60140527,-109.0080144,New Mexico
2019-09-08T00:00:00,002958Z,1.88268685,36.60124534,-109.0072239,New Mexico
2019-09-08T00:00:00,002958Z,1.88402348,36.60113462,-109.0066889,New Mexico
2019-09-08T00:00:00,002958Z,1.88276267,36.60096139,-109.0058776,New Mexico
2019-09-08T00:00:00,002958Z,1.88242082,36.60090001,-109.0056069,New Mexico
2019-09-08T00:00:00,002958Z,1.88300732,36.60077078,-109.0050743,New Mexico
2019-09-08T00:00:00,002958Z,1.88329499,36.60063563,-109.004566,New Mexico
2019-09-08T00:00:00,002958Z,1.8834638,36.60049145,-109.0040717,New Mexico
2019-09-08T00:00:00,002958Z,1.88156171,36.6003344,-109.0035842,New Mexico
2019-09-08T00:00:00,002958Z,1.88207818,36.60008612,-109.0028765,New Mexico
2019-09-08T00:00:00,002958Z,1.88241808,36.59991214,-109.002406,New Mexico
