Date,ID,CH4,latitude,longitude,NAME
2019-09-07T00:00:00,184251Z,1.94059793,36.92642646,-109.0972405,Arizona
2019-09-07T00:00:00,184251Z,1.93958806,36.92688917,-109.0980652,Arizona
2019-09-07T00:00:00,184251Z,1.93742181,36.92704601,-109.0983419,Arizona
2019-09-07T00:00:00,184251Z,1.94026421,36.92767226,-109.099466,Arizona
2019-09-07T00:00:00,184251Z,1.93629339,36.9278307,-109.099749,Arizona
2019-09-07T00:00:00,184251Z,1.9322626,36.92814885,-109.1003172,Arizona
2019-09-07T00:00:00,184251Z,1.92921159,36.92846701,-109.1008857,Arizona
2019-09-07T00:00:00,184251Z,1.9296035,36.92894283,-109.1017394,Arizona
2019-09-07T00:00:00,184251Z,1.92936673,36.92910423,-109.1020251,Arizona
2019-09-07T00:00:00,184251Z,1.93029534,36.92942621,-109.1025952,Arizona
2019-09-07T00:00:00,184251Z,1.93083502,36.92990238,-109.103448,Arizona
2019-09-07T00:00:00,184251Z,1.93254131,36.93006014,-109.1037309,Arizona
2019-09-07T00:00:00,184251Z,1.93119016,36.93037619,-109.1042949,Arizona
2019-09-07T00:00:00,184251Z,1.93141722,36.93084413,-109.1051446,Arizona
2019-09-07T00:00:00,184251Z,1.93267182,36.93115483,-109.1057115,Arizona
2019-09-07T00:00:00,184251Z,1.9296599,36.93146688,-109.1062766,Arizona
2019-09-07T00:00:00,184251Z,1.93120526,36.93177904,-109.1068402,Arizona
2019-09-07T00:00:00,184251Z,1.93100152,36.93224762,-109.1076842,Arizona
2019-09-07T00:00:00,184251Z,1.93119684,36.93256174,-109.1082444,Arizona
2019-09-07T00:00:00,184251Z,1.93090979,36.93303706,-109.1090827,Arizona
2019-09-07T00:00:00,184251Z,1.930751,36.93319472,-109.1093637,Arizona
2019-09-07T00:00:00,184251Z,1.93136457,36.93351163,-109.1099248,Arizona
2019-09-07T00:00:00,184251Z,1.93050473,36.93398135,-109.1107666,Arizona
2019-09-07T00:00:00,184251Z,1.93066176,36.93413281,-109.1110482,Arizona
2019-09-07T00:00:00,184251Z,1.93232991,36.93455819,-109.1119063,Arizona
2019-09-07T00:00:00,184251Z,1.93227507,36.93481964,-109.1124912,Arizona
2019-09-07T00:00:00,184251Z,1.93361978,36.93506204,-109.1130908,Arizona
2019-09-07T00:00:00,184251Z,1.93407905,36.93539883,-109.1140201,Arizona
2019-09-07T00:00:00,184251Z,1.93325993,36.93550221,-109.1143407,Arizona
2019-09-07T00:00:00,184251Z,1.93392419,36.935693,-109.1149985,Arizona
2019-09-07T00:00:00,184251Z,1.93442874,36.93593722,-109.116012,Arizona
2019-09-07T00:00:00,184251Z,1.93188518,36.93613322,-109.1170336,Arizona
2019-09-07T00:00:00,184251Z,1.93285021,36.93623969,-109.1177125,Arizona
2019-09-07T00:00:00,184251Z,1.93135297,36.93628426,-109.1180523,Arizona
2019-09-07T00:00:00,184251Z,1.93314742,36.93634969,-109.1187333,Arizona
